,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Train top-3 accuracy,Test loss,Test accuracy,Test top-3 accuracy
0,0.0,45.234368562698364,0.11568892215523878,1.5220837818692103,0.4395859974729436,0.7781809462915601,1.38792786568026,0.5060324367088608,0.8332674050632911
1,1.0,45.70144581794739,0.1168834931405304,1.1567333593697804,0.5851502557239874,0.8708839514066496,1.2427432182468945,0.5796083860759493,0.8574960443037974
2,2.0,45.77795076370239,0.11707915796343323,0.954684141194424,0.6593949808489026,0.9062300191815856,0.8444751327550863,0.7030261075949367,0.9220727848101266
3,3.0,45.78247404098511,0.11709072644753224,0.8078360830426521,0.7170356457190745,0.9302869245524297,0.7033774603771258,0.7513844936708861,0.9445213607594937
4,4.0,45.68845224380493,0.11685026149310725,0.6807735402260899,0.7594549232126807,0.9473785166240409,0.6150891241393511,0.7874802215189873,0.9557950949367089
5,5.0,45.748132944107056,0.11700289755526101,0.5892851248269191,0.7937939578614881,0.9586876598465474,0.5528966346873513,0.8116099683544303,0.9643987341772152
6,6.0,45.746323108673096,0.1169982688201358,0.5169192253781096,0.8188179347216321,0.9675831202046036,0.5083044016663032,0.825751582278481,0.9666732594936709
7,7.0,45.770891427993774,0.11706110339640352,0.4584682261395028,0.8399456521434248,0.9720548273657289,0.5301692693293849,0.8208069620253164,0.9622231012658228
8,8.0,45.83540606498718,0.1172261024679979,0.41074103494281966,0.854963235233141,0.9781210038363172,0.46452942264230945,0.8409810126582279,0.9736946202531646
9,9.0,45.94051241874695,0.11749491667198708,0.3643048015778022,0.8719309463220484,0.9817455242966753,0.4642370260214504,0.8506724683544303,0.9731012658227848
10,10.0,45.85901737213135,0.11728648944279117,0.3316208984693298,0.8832480819024089,0.9843949808184144,0.4799708497675159,0.841376582278481,0.9730023734177216
11,11.0,45.9724497795105,0.11757659790156137,0.29467708943292614,0.8955043157958009,0.9878716432225064,0.46920517426502856,0.8550237341772152,0.9726068037974683
12,12.0,45.87424302101135,0.11732542972125666,0.27294090809419636,0.9041200447875215,0.9887907608695652,0.47334055942070635,0.8541337025316456,0.975870253164557
13,13.0,45.847758293151855,0.11725769384437815,0.24738108580145995,0.9129275894530898,0.9906569693094629,0.461188462904737,0.8562104430379747,0.9754746835443038
