,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Train top-3 accuracy,Test loss,Test accuracy,Test top-3 accuracy
0,0.0,90.10262846946716,0.23044150503700042,1.5057657658291594,0.4490089514066496,0.784994405370844,1.4928493605384343,0.46172863924050633,0.8123022151898734
1,1.0,91.0186071395874,0.23278416148232073,1.1274983021609313,0.5931505754475703,0.8761349104859336,1.0980592898175687,0.6087816455696202,0.8985363924050633
2,2.0,91.0995397567749,0.2329911502730816,0.9487075502305384,0.6635629795396419,0.9077245843989771,0.943948304351372,0.6745450949367089,0.9094145569620253
3,3.0,91.17261576652527,0.23317804543868356,0.838836332263849,0.7040521100049129,0.9246922953964194,0.8547195520582078,0.7045094936708861,0.9350276898734177
4,4.0,91.2967472076416,0.23349551715509362,0.7545040629403975,0.7313259271404627,0.9364530051150894,0.722051424316213,0.75,0.9421479430379747
5,5.0,91.33459854125977,0.23359232363493546,0.6794058024273504,0.7609295076726342,0.9470148657289001,0.6823973474623282,0.7648338607594937,0.9479825949367089
6,6.0,91.35797691345215,0.23365211486816406,0.6137049813252275,0.7853180945986677,0.9571651214833758,0.6042129865175561,0.791435917721519,0.9603441455696202
7,7.0,91.3825626373291,0.23371499395736342,0.5612994850139179,0.8043358376263963,0.9607376918158568,0.5312209400949599,0.8173457278481012,0.9625197784810127
8,8.0,91.39638924598694,0.23375035612784384,0.5134543225435955,0.818574168797954,0.9667718989769821,0.4898429697827448,0.8339596518987342,0.9693433544303798
9,9.0,91.43411564826965,0.2338468430902037,0.46958309960792133,0.834766624071409,0.9725463554987213,0.47097702192354807,0.8339596518987342,0.9716178797468354
10,10.0,91.4464213848114,0.2338783155621775,0.4393058572431355,0.8460038363781122,0.9738011508951407,0.4262286926372142,0.8560126582278481,0.9754746835443038
11,11.0,91.45269346237183,0.23389435668125788,0.4084328618424628,0.8570212595298162,0.9785685741687979,0.47976695284058773,0.8357397151898734,0.9746835443037974
12,12.0,91.44466257095337,0.23387381731701629,0.38554256830526434,0.8641863811351455,0.9802789322250639,0.4700913097285017,0.8475079113924051,0.975870253164557
13,13.0,91.35619306564331,0.23364755259755324,0.35926747931848707,0.8738610933503836,0.9815057544757033,0.4357557425016089,0.852254746835443,0.9744857594936709
14,14.0,91.34916114807129,0.233629568153635,0.33493196968074956,0.8824128836317136,0.9840033567774936,0.40699972532972506,0.864121835443038,0.979628164556962
15,15.0,91.35850858688354,0.23365347464676098,0.319290034834991,0.8892343350688515,0.9847746163682864,0.39349961544893963,0.8662974683544303,0.979628164556962
16,16.0,91.35379719734192,0.23364142505714044,0.2987794583220311,0.8953444692484863,0.987000479539642,0.3738335835028298,0.8754944620253164,0.9815071202531646
17,17.0,91.40279150009155,0.23376673017926228,0.2776830803479075,0.9027933184143222,0.9883991368286446,0.3604997696378563,0.8832080696202531,0.9825949367088608
18,18.0,91.41695284843445,0.23380294846146918,0.26437145932708556,0.906853420655136,0.990097506393862,0.3478240148176121,0.883504746835443,0.9845727848101266
19,19.0,91.4441511631012,0.23387250936854526,0.24530354799593196,0.9130674551819902,0.9910366048593351,0.3692426564572733,0.8826147151898734,0.9825949367088608
20,20.0,91.42055249214172,0.2338121547113599,0.22875102108244397,0.9195812019850592,0.9916480179028133,0.3594872255491305,0.887559335443038,0.9838805379746836
