,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Train top-3 accuracy,Test loss,Test accuracy,Test top-3 accuracy
0,0.0,33.488959074020386,0.08564951169826186,1.5379504931857213,0.429195971897496,0.7660445971867008,1.3433532050893278,0.5193829113924051,0.8404865506329114
1,1.0,33.34727454185486,0.0852871471658692,1.1927289293550165,0.568634111253197,0.8624920076726342,1.2861195515982713,0.5703125,0.8556170886075949
2,2.0,33.32371139526367,0.0852268833638457,1.0384756058378293,0.6322290601632784,0.8911644820971867,1.0556542609311357,0.6225276898734177,0.899129746835443
3,3.0,33.24703001976013,0.08503076731396453,0.9252155575605915,0.6726742327365729,0.9101023017902814,0.9107289361425593,0.6866099683544303,0.9181170886075949
4,4.0,33.26686477661133,0.08508149559235634,0.8432109445867026,0.7032209079893653,0.9241608056265985,0.8231054597263094,0.7159810126582279,0.9349287974683544
5,5.0,33.26739478111267,0.08508285110258995,0.779224540723864,0.7283767583729971,0.9331761508951406,0.7480389068398294,0.744560917721519,0.9385878164556962
6,6.0,33.28450155258179,0.08512660243627056,0.7319282041028943,0.7443254475703325,0.9391544117647059,0.6949596435208863,0.7596914556962026,0.9457080696202531
7,7.0,33.28489804267883,0.08512761647743947,0.6870331466197968,0.7603780371148873,0.9457440856777494,0.6359742097085035,0.7802610759493671,0.9513449367088608
8,8.0,33.30109095573425,0.08516903057732546,0.6534979548448187,0.7734215152842919,0.9491328324808184,0.6568353858929646,0.7730419303797469,0.9519382911392406
9,9.0,33.3225040435791,0.08522379550787494,0.6248858663279687,0.7841272378516624,0.9527493606138107,0.6407126399535167,0.7827333860759493,0.9542128164556962
10,10.0,33.29034972190857,0.08514155939107051,0.5989598224839896,0.7894501279077262,0.955778452685422,0.5767394179784799,0.8046875,0.9589596518987342
11,11.0,33.29731249809265,0.0851593670027945,0.5803755728332588,0.7960757672634271,0.9593070652173913,0.6006810204892219,0.7981606012658228,0.955498417721519
12,12.0,33.29620575904846,0.08515653646815463,0.5570153856216489,0.8080362851357521,0.9614330242966752,0.5539006658747226,0.8137856012658228,0.9615308544303798
13,13.0,33.41018533706665,0.08544804434032391,0.5346510757113356,0.8147178708439897,0.9641863810741688,0.55330226749559,0.8151700949367089,0.963310917721519
14,14.0,33.5042781829834,0.08568869100507263,0.5160971068970078,0.8193933823529411,0.9659127237851662,0.5457645303840879,0.8137856012658228,0.9643987341772152
15,15.0,33.455729722976685,0.08556452614572042,0.5016093325736882,0.8248721227011717,0.967099584398977,0.522627704505679,0.8220925632911392,0.9673655063291139
16,16.0,33.438392877578735,0.0855201863876694,0.48308808468949155,0.8324248720617855,0.9693574168797954,0.5207164178166208,0.8238726265822784,0.9646954113924051
17,17.0,33.4551477432251,0.08556303770645805,0.47159236936313115,0.8376638427414858,0.9703764386189259,0.5106125624873971,0.8259493670886076,0.9681566455696202
18,18.0,33.505778312683105,0.08569252765392099,0.45551725421720146,0.8394940856777494,0.9728540601023018,0.5194058795518512,0.8270371835443038,0.9671677215189873
