,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Train top-3 accuracy,Test loss,Test accuracy,Test top-3 accuracy
0,0.0,38.603293895721436,0.09872965190721594,1.534571931795086,0.4322490408597395,0.7647058823529411,1.1766762748549255,0.5739715189873418,0.8725276898734177
1,1.0,39.002321004867554,0.09975018159812674,1.0487265429838235,0.6220508312325344,0.8883671675191815,0.8830905835839766,0.6873022151898734,0.920193829113924
2,2.0,39.10511898994446,0.10001309204589376,0.8554094729521086,0.698229699488491,0.9223585358056265,0.7290238421174544,0.7473299050632911,0.9378955696202531
3,3.0,39.21977639198303,0.10030633348333257,0.7211718222369319,0.7465712915905907,0.9416400255754475,0.5973760444152204,0.794501582278481,0.9595530063291139
4,4.0,39.23955464363098,0.10035691724713806,0.6271592492185285,0.7789522058823529,0.9537643861892583,0.5611211072794998,0.8099287974683544,0.9594541139240507
5,5.0,39.25941729545593,0.10040771686817374,0.5644649748149735,0.8015065537694165,0.9618406329923274,0.5180457879470873,0.8237737341772152,0.967068829113924
6,6.0,39.223228931427,0.10031516350748594,0.5057330091133752,0.8223745203993814,0.9665561061381074,0.4546747396263895,0.8439477848101266,0.9726068037974683
7,7.0,39.2454309463501,0.10037194615434808,0.4637482581693498,0.8382432864755011,0.9720228580562661,0.45122735258899155,0.8446400316455697,0.9731012658227848
8,8.0,39.28879499435425,0.10048285164796483,0.4194269832747672,0.8533527812994349,0.9761908567774936,0.4020651250700407,0.8653085443037974,0.9792325949367089
9,9.0,39.29416751861572,0.1004965921192218,0.3870162407836646,0.8647258632323321,0.9791959718670077,0.4084647361990772,0.8633306962025317,0.9773536392405063
10,10.0,39.288846015930176,0.10048298213792883,0.35850359491832423,0.8748361573499792,0.9814777813299232,0.4148275557952591,0.8582871835443038,0.978935917721519
11,11.0,39.33506989479065,0.10060120177695818,0.33105501376302043,0.8837835677444478,0.9835837595907929,0.4212321399510661,0.8584849683544303,0.9785403481012658
12,12.0,39.28079009056091,0.10046237874823763,0.3091445876966657,0.8921595269151966,0.9859894501278773,0.3744619666021081,0.8761867088607594,0.9814082278481012
13,13.0,39.356703758239746,0.1006565313509968,0.2872441513154208,0.8988251279077262,0.987056425831202,0.3625020096196404,0.8826147151898734,0.9821993670886076
14,14.0,39.34789299964905,0.10063399744155767,0.2650506969760446,0.905886349165836,0.9893781969309463,0.38361824124674254,0.8775712025316456,0.9812104430379747
15,15.0,39.34899425506592,0.10063681395157524,0.24596504211578224,0.9142383312630227,0.9900695332480819,0.3490960375417637,0.8859770569620253,0.985067246835443
16,16.0,39.350630044937134,0.10064099755738397,0.2277815527547046,0.9195572250639387,0.9919037723785167,0.3728051828809931,0.8846914556962026,0.9819026898734177
17,17.0,39.333566188812256,0.10059735598161702,0.21016940571691678,0.9253676471198001,0.9927669437340153,0.3504351300152042,0.892306170886076,0.9837816455696202
18,18.0,39.31849765777588,0.10055881753906874,0.19922384490137515,0.9291080562659847,0.9933264066496164,0.35012054707430584,0.8938884493670886,0.9845727848101266
19,19.0,39.3780722618103,0.10071118225526932,0.18459600514120153,0.9340832800511509,0.9942854859335039,0.3598876457802857,0.892306170886076,0.9839794303797469
20,20.0,39.4522225856781,0.10090082502730972,0.17187543200028826,0.9389146420047106,0.9950447570332481,0.35457015263883374,0.8928006329113924,0.9838805379746836
21,21.0,39.39445471763611,0.10075308111927393,0.16278566459141425,0.9434422954269077,0.9957041240409207,0.36332026718160776,0.892306170886076,0.9853639240506329
22,22.0,39.42046856880188,0.1008196127079332,0.14998064158708238,0.9466392263731993,0.9962236253196931,0.3463508066120027,0.8966574367088608,0.9859572784810127
23,23.0,39.38579559326172,0.10073093502112972,0.14192448194374513,0.9492846867617439,0.9965433184143222,0.362276027945778,0.8980419303797469,0.9848694620253164
24,24.0,39.421895027160645,0.10082326093902978,0.13143099380461762,0.9540920716417415,0.9970907928388747,0.3653931095253063,0.8952729430379747,0.9859572784810127
25,25.0,39.403719425201416,0.10077677602353304,0.1283489156638265,0.9549792200098257,0.997082800511509,0.36765525989894626,0.8990308544303798,0.9835838607594937
26,26.0,39.43169975280762,0.10084833696370235,0.11885420141069938,0.9585477941481354,0.9976422634271099,0.3870772594892526,0.892998417721519,0.983682753164557
27,27.0,39.40699791908264,0.10078516091836993,0.10781279604053101,0.9623601342101231,0.998229699488491,0.4039830437189416,0.8931962025316456,0.9837816455696202
28,28.0,39.41290736198425,0.10080027458307993,0.10403746395083645,0.9640784845937549,0.9980418797953964,0.38644934209841714,0.9002175632911392,0.9841772151898734
29,29.0,39.43742346763611,0.1008629756205527,0.1025039522010652,0.9640625000304883,0.9980418797953964,0.3751860057251363,0.8988330696202531,0.9847705696202531
30,30.0,39.43322706222534,0.10085224312589601,0.09292643705187627,0.9673713235294118,0.9984614769820972,0.41628203324124785,0.8902294303797469,0.9835838607594937
