,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Train top-3 accuracy,Test loss,Test accuracy,Test top-3 accuracy
0,0.0,25.699897289276123,0.06572863756848113,1.6189264040773788,0.3994365409207161,0.7394501278772379,1.3531219129320942,0.5164161392405063,0.8249604430379747
1,1.0,25.47252058982849,0.06514711148293732,1.2654049204438544,0.5418438298622971,0.8455123081841431,1.1716448083708557,0.5786194620253164,0.8707476265822784
2,2.0,25.792672634124756,0.0659659146652807,1.1027221540965693,0.6036005434782609,0.8796315537084399,0.9699946340126328,0.6630735759493671,0.8976463607594937
3,3.0,25.775097846984863,0.0659209663605751,0.9906479484589813,0.6491648018207696,0.9003636508951407,0.8834330394298215,0.6865110759493671,0.9145569620253164
4,4.0,25.91649866104126,0.06628260527120526,0.8991584354044532,0.6818294436730388,0.9155810421994884,0.8193397431433955,0.716376582278481,0.9298852848101266
5,5.0,25.93771195411682,0.06633685921769009,0.8290244170162074,0.7095907928083863,0.9270100703324808,0.7615346625635896,0.7364517405063291,0.9380933544303798
6,6.0,25.800413608551025,0.06598571255383893,0.7683934520577531,0.7302989130434783,0.9344669117647059,0.7477371156970157,0.7417919303797469,0.9377966772151899
7,7.0,25.905268669128418,0.06625388406426705,0.7200855163052259,0.749508471897496,0.9413762787723785,0.6848976314067841,0.7657238924050633,0.9477848101265823
8,8.0,25.87640881538391,0.06618007369663405,0.6830201629177689,0.7620324487881283,0.9457720588235294,0.6430903382693665,0.7772943037974683,0.9515427215189873
9,9.0,25.955400943756104,0.06638209960039924,0.646589039917797,0.7749520460967823,0.9504515664961636,0.6130373274223714,0.7913370253164557,0.954806170886076
10,10.0,25.89647340774536,0.06623138978963009,0.6158835580739219,0.7848945013092606,0.9542119565217392,0.6105947641632224,0.7901503164556962,0.9604430379746836
11,11.0,25.956799268722534,0.06638567587908577,0.594193639810128,0.7935861573194909,0.9564058503836317,0.6376459723031973,0.7875791139240507,0.9607397151898734
12,12.0,25.861763954162598,0.06614261880859999,0.57148086361568,0.801838235324606,0.9592351342710999,0.5640169397185121,0.8116099683544303,0.9589596518987342
13,13.0,25.88656187057495,0.06620604058970576,0.5464686229253364,0.8110853579952894,0.9628356777493606,0.5844737578041946,0.8026107594936709,0.9619264240506329
14,14.0,26.00120496749878,0.06649924544117335,0.5317347155660009,0.814849744215036,0.9655770460358055,0.5332541688333584,0.8138844936708861,0.9642998417721519
15,15.0,26.002705335617065,0.06650308269978789,0.5076637870210516,0.821567295457396,0.9675831202046036,0.561152908620955,0.815565664556962,0.9641020569620253
16,16.0,25.995245933532715,0.06648400494509646,0.4879294071356049,0.8306305946596443,0.9701166879795396,0.5187307828212087,0.826443829113924,0.96875
17,17.0,25.834168672561646,0.06607204264082263,0.48194790663926496,0.832408887498519,0.9690696930946292,0.5186610799047011,0.8248615506329114,0.9684533227848101
18,18.0,25.858851432800293,0.06613516990486008,0.45991898528145403,0.8404211956826623,0.9727541560102302,0.5223955749710903,0.8259493670886076,0.9648931962025317
19,19.0,25.96117663383484,0.06639687118627836,0.4506282334208793,0.8422794117951942,0.9730898337595907,0.5102094004425821,0.8285205696202531,0.9695411392405063
20,20.0,25.96474552154541,0.06640599877633097,0.44023828783913344,0.8470628197540713,0.9739729859335039,0.4655139538683469,0.8410799050632911,0.9729034810126582
21,21.0,25.989030361175537,0.06646810834060239,0.4267624469516832,0.8501398657898769,0.9756074168797954,0.49663229116910623,0.8348496835443038,0.9684533227848101
22,22.0,25.95658040046692,0.06638511611372613,0.41414627817738087,0.8559023336986141,0.9769461317135549,0.4743487480320508,0.8391020569620253,0.9697389240506329
23,23.0,25.949756622314453,0.06636766399568914,0.401581103653859,0.8598025895445548,0.9775855179028132,0.5104086153869387,0.833564082278481,0.9672666139240507
24,24.0,25.952604055404663,0.06637494643326,0.39106014245153997,0.8641344308853149,0.9779132033248081,0.49076002949400793,0.8351463607594937,0.9726068037974683
25,25.0,26.040523767471313,0.06659980503189594,0.38498993621915195,0.86508551796379,0.9801470588235295,0.51494120344331,0.8302017405063291,0.9678599683544303
26,26.0,25.847208976745605,0.06610539380241842,0.37545047163048667,0.8695732097491584,0.9806465792838875,0.4722018194726751,0.8450356012658228,0.9702333860759493
27,27.0,25.860300064086914,0.06613887484421206,0.361489135247972,0.8746403452685422,0.9811021419437339,0.4684733582448356,0.846123417721519,0.9716178797468354
28,28.0,25.85316753387451,0.06612063307896295,0.36023626245958423,0.873193733984857,0.982225063938619,0.47456004574329036,0.8456289556962026,0.9727056962025317
29,29.0,25.9645893573761,0.06640559937947851,0.3494912070005446,0.8775375639386189,0.9827365728900256,0.45692308926129643,0.8480023734177216,0.9742879746835443
30,30.0,25.993152856826782,0.06647865180774114,0.33918570877645937,0.8817814898003092,0.9834838554987213,0.48157485715950593,0.8432555379746836,0.9700356012658228
31,31.0,25.925321578979492,0.06630517027871993,0.3340732815396755,0.8835757672024505,0.9839833759590794,0.4660565125036843,0.8557159810126582,0.9713212025316456
32,32.0,25.90149712562561,0.06624423817295552,0.3303825059891357,0.8840353260259799,0.9838115409207162,0.477590220449846,0.8445411392405063,0.9716178797468354
